model,qubits,seed,round,test_acc,test_f1,test_auc,round_bytes,cumulative_bytes,wall_seconds,n_params
VQC,8.0,4,24,0.6323599808520823,0.3904761904761905,0.6309351360051505,6272,150528,0.821138858795166,49
VQC,8.0,4,25,0.5964576352321685,0.3860160233066278,0.6305369164765758,6272,156800,0.8259994983673096,49
MatchedMLP,8.0,4,1,0.7070368597415031,0.41825095057034223,0.717715080171165,6528,6528,0.02375650405883789,51
MatchedMLP,8.0,4,2,0.7065581617999043,0.48270042194092827,0.7634076491450074,6528,13056,0.02245306968688965,51
MatchedMLP,8.0,4,3,0.7046433700335089,0.5137903861308116,0.7986285707942745,6528,19584,0.02212834358215332,51
MatchedMLP,8.0,4,4,0.7247486835806606,0.5454545454545454,0.817205442426059,6528,26112,0.027180194854736328,51
MatchedMLP,8.0,4,5,0.7257060794638583,0.5561580170410535,0.8341006343761967,6528,32640,0.03135180473327637,51
MatchedMLP,8.0,4,6,0.7257060794638583,0.5649202733485194,0.8442573136415857,6528,39168,0.03237795829772949,51
MatchedMLP,8.0,4,7,0.7324078506462423,0.5749049429657794,0.8522855303396105,6528,45696,0.02895522117614746,51
MatchedMLP,8.0,4,8,0.7343226424126377,0.5798637395912187,0.8574582216376119,6528,52224,0.030113935470581055,51
MatchedMLP,8.0,4,9,0.7343226424126377,0.5836459114778695,0.8601167185600826,6528,58752,0.021927595138549805,51
MatchedMLP,8.0,4,10,0.7309717568214457,0.5793413173652695,0.862265993994794,6528,65280,0.025086641311645508,51
MatchedMLP,8.0,4,11,0.7352800382958353,0.5857677902621723,0.8647982261886922,6528,71808,0.034317970275878906,51
MatchedMLP,8.0,4,12,0.7376735280038296,0.5885885885885885,0.8649147782458361,6528,78336,0.03278779983520508,51
MatchedMLP,8.0,4,13,0.739588319770225,0.5903614457831325,0.8646719614601198,6528,84864,0.03179645538330078,51
MatchedMLP,8.0,4,14,0.7381522259454284,0.5890308039068369,0.8645998101866499,6528,91392,0.025969505310058594,51
MatchedMLP,8.0,4,15,0.7400670177118238,0.5895691609977324,0.8643014924213414,6528,97920,0.030920028686523438,51
MatchedMLP,8.0,4,16,0.7381522259454284,0.5884123401053424,0.8651575950315523,6528,104448,0.029857635498046875,51
MatchedMLP,8.0,4,17,0.7424605074198181,0.5911854103343465,0.8642765169805248,6528,110976,0.024840593338012695,51
MatchedMLP,8.0,4,18,0.7438966012446147,0.5925361766945926,0.864555409402976,6528,117504,0.025023937225341797,51
MatchedMLP,8.0,4,19,0.7472474868358066,0.5944700460829493,0.8646317232499153,6528,124032,0.023315906524658203,51
MatchedMLP,8.0,4,20,0.7462900909526089,0.5929339477726574,0.8650410429744084,6528,130560,0.025494098663330078,51
MatchedMLP,8.0,4,21,0.7501196744853997,0.5972222222222222,0.8659165709274769,6528,137088,0.021973133087158203,51
MatchedMLP,8.0,4,22,0.7505983724269986,0.597061098221191,0.8666103331723805,6528,143616,0.0218355655670166,51
MatchedMLP,8.0,4,23,0.7496409765438009,0.5967617579028527,0.8667213351315652,6528,150144,0.02896738052368164,51
MatchedMLP,8.0,4,24,0.7505983724269986,0.597061098221191,0.8664022044989094,6528,156672,0.02160024642944336,51
MatchedMLP,8.0,4,25,0.7477261847774055,0.593050193050193,0.8667879363070758,6528,163200,0.022198200225830078,51
FullFeatureMLP,,0,1,0.5945428434657731,0.42808912896691426,0.6930615450362698,26752,26752,0.040255069732666016,209
FullFeatureMLP,,0,2,0.6529439923408329,0.5289148797920727,0.8372308896252019,26752,53504,0.03113102912902832,209
FullFeatureMLP,,0,3,0.6706558161799904,0.540720961281709,0.8514113899110319,26752,80256,0.032678842544555664,209
FullFeatureMLP,,0,4,0.6859741503111536,0.5482093663911846,0.8553464093641252,26752,107008,0.02236199378967285,209
FullFeatureMLP,,0,5,0.6993776926759215,0.5558698727015559,0.8575650610233271,26752,133760,0.024971485137939453,209
FullFeatureMLP,,0,6,0.713738630923887,0.5647743813682679,0.8589456478906853,26752,160512,0.03241395950317383,209
FullFeatureMLP,,0,7,0.7247486835806606,0.5750184774575019,0.8602499209111041,26752,187264,0.03008890151977539,209
FullFeatureMLP,,0,8,0.7247486835806606,0.5737583395107487,0.8613252523907047,26752,214016,0.024692058563232422,209
FullFeatureMLP,,0,9,0.7304930588798468,0.5763732129420617,0.8620065269152002,26752,240768,0.02838134765625,209
FullFeatureMLP,,0,10,0.7324078506462423,0.5781132075471698,0.8624588598988773,26752,267520,0.027225017547607422,209
FullFeatureMLP,,0,11,0.7357587362374342,0.5818181818181818,0.8629972194009223,26752,294272,0.02693939208984375,209
FullFeatureMLP,,0,12,0.7386309238870273,0.5844748858447488,0.8632899870682718,26752,321024,0.02656269073486328,209
FullFeatureMLP,,0,13,0.7348013403542365,0.581570996978852,0.864699711949916,26752,347776,0.0274198055267334,209
FullFeatureMLP,,0,14,0.7343226424126377,0.5811320754716981,0.8656779167152301,26752,374528,0.027559757232666016,209
FullFeatureMLP,,0,15,0.7424605074198181,0.5886850152905199,0.8658055689682923,26752,401280,0.02718639373779297,209
FullFeatureMLP,,0,16,0.7443752991862135,0.5879629629629629,0.8668961632172807,26752,428032,0.028267860412597656,209
FullFeatureMLP,,0,17,0.7438966012446147,0.588144726712856,0.8676523640642257,26752,454784,0.029519319534301758,209
FullFeatureMLP,,0,18,0.7415031115366204,0.5877862595419847,0.8679270939132077,26752,481536,0.029453754425048828,209
FullFeatureMLP,,0,19,0.7472474868358066,0.5900621118012422,0.868600043290764,26752,508288,0.029203176498413086,209
FullFeatureMLP,,0,20,0.7482048827190043,0.5922480620155038,0.8686180811091315,26752,535040,0.029739856719970703,209
FullFeatureMLP,,0,21,0.7467687888942077,0.5915057915057915,0.8687429583132142,26752,561792,0.0314180850982666,209
FullFeatureMLP,,0,22,0.7438966012446147,0.5894090560245587,0.869234141982606,26752,588544,0.03066849708557129,209
FullFeatureMLP,,0,23,0.7438966012446147,0.5900383141762452,0.8691037146805642,26752,615296,0.029955625534057617,209
FullFeatureMLP,,0,24,0.7405457156534226,0.5912518853695324,0.8699070913601626,26752,642048,0.032353878021240234,209
FullFeatureMLP,,0,25,0.742939205361417,0.591012947448591,0.8703996625540441,26752,668800,0.03165578842163086,209
FullFeatureMLP,,1,1,0.7352800382958353,0.5614591593973037,0.825518795406739,26752,26752,0.03143930435180664,209
FullFeatureMLP,,1,2,0.7228338918142652,0.5616956850870553,0.8444376918252606,26752,53504,0.03294873237609863,209
FullFeatureMLP,,1,3,0.7257060794638583,0.5681989449886963,0.8528641280518601,26752,80256,0.03254103660583496,209
FullFeatureMLP,,1,4,0.7228338918142652,0.5695167286245353,0.8578481160192477,26752,107008,0.03197646141052246,209
FullFeatureMLP,,1,5,0.7319291527046433,0.575113808801214,0.8598211758437536,26752,133760,0.03541088104248047,209
FullFeatureMLP,,1,6,0.736237434179033,0.5771297006907138,0.8611976001376425,26752,160512,0.03496098518371582,209
FullFeatureMLP,,1,7,0.7376735280038296,0.5758513931888545,0.8623395327927538,26752,187264,0.029878854751586914,209
FullFeatureMLP,,1,8,0.7357587362374342,0.5805471124620061,0.8634842404968449,26752,214016,0.03349614143371582,209
FullFeatureMLP,,1,9,0.736237434179033,0.5809885931558936,0.8640600631601147,26752,240768,0.02931952476501465,209
FullFeatureMLP,,1,10,0.7419818094782192,0.5831399845320959,0.8645137836682817,26752,267520,0.031987905502319336,209
FullFeatureMLP,,1,11,0.739588319770225,0.5828220858895705,0.8653365856907375,26752,294272,0.03370070457458496,209
FullFeatureMLP,,1,12,0.7410244135950216,0.5835257890685143,0.8657098297784956,26752,321024,0.02843165397644043,209
FullFeatureMLP,,1,13,0.7400670177118238,0.585812356979405,0.8661815881050299,26752,347776,0.024635791778564453,209
FullFeatureMLP,,1,14,0.739588319770225,0.5840978593272171,0.8663508660927866,26752,374528,0.024586915969848633,209
FullFeatureMLP,,1,15,0.7410244135950216,0.5854406130268199,0.8671140045621805,26752,401280,0.023326396942138672,209
FullFeatureMLP,,1,16,0.7391096218286262,0.584920030464585,0.8677647535479002,26752,428032,0.023931264877319336,209
FullFeatureMLP,,1,17,0.739588319770225,0.5853658536585366,0.8683308635397413,26752,454784,0.022460460662841797,209
FullFeatureMLP,,1,18,0.7400670177118238,0.5870722433460076,0.8692882554377084,26752,481536,0.023982763290405273,209
FullFeatureMLP,,1,19,0.7405457156534226,0.586890243902439,0.8693826071030153,26752,508288,0.027623414993286133,209
FullFeatureMLP,,1,20,0.7410244135950216,0.5873379099923722,0.8705953035071067,26752,535040,0.04632067680358887,209
FullFeatureMLP,,1,21,0.7458113930110101,0.5918524212144505,0.8711739012193565,26752,561792,0.04733681678771973,209
FullFeatureMLP,,1,22,0.7477261847774055,0.591155934833204,0.8713799486060928,26752,588544,0.03478813171386719,209
FullFeatureMLP,,1,23,0.742939205361417,0.5903890160183066,0.8721687562785484,26752,615296,0.02969813346862793,209
FullFeatureMLP,,1,24,0.742939205361417,0.5903890160183066,0.8725322876948778,26752,642048,0.038083791732788086,209
FullFeatureMLP,,1,25,0.7405457156534226,0.5906344410876133,0.8729915583010038,26752,668800,0.031766414642333984,209
FullFeatureMLP,,2,1,0.6323599808520823,0.5145385587863464,0.8604039361294729,26752,26752,0.02436971664428711,209
FullFeatureMLP,,2,2,0.7065581617999043,0.5618298784846318,0.8625226860254084,26752,53504,0.025117874145507812,209
FullFeatureMLP,,2,3,0.726663475347056,0.5754646840148699,0.8616929463805036,26752,80256,0.02973341941833496,209
FullFeatureMLP,,2,4,0.7348013403542365,0.5803030303030303,0.8622396310294876,26752,107008,0.03174424171447754,209
FullFeatureMLP,,2,5,0.7338439444710387,0.5794251134644478,0.8630776958213313,26752,133760,0.026661157608032227,209
FullFeatureMLP,,2,6,0.7410244135950216,0.5835257890685143,0.8633982139784767,26752,160512,0.03360462188720703,209
FullFeatureMLP,,2,7,0.7410244135950216,0.5828835774865073,0.8639899931733794,26752,187264,0.031445980072021484,209
FullFeatureMLP,,2,8,0.7434179033030158,0.5825545171339563,0.8637242822335814,26752,214016,0.03163003921508789,209
FullFeatureMLP,,2,9,0.7438966012446147,0.583008573655495,0.8645026834723633,26752,240768,0.02867436408996582,209
FullFeatureMLP,,2,10,0.749162278602202,0.5821371610845295,0.8647330125376712,26752,267520,0.02382183074951172,209
FullFeatureMLP,,2,11,0.7415031115366204,0.5813953488372093,0.8650216176315513,26752,294272,0.026210546493530273,209
FullFeatureMLP,,2,12,0.7424605074198181,0.5816485225505443,0.8661135994050295,26752,321024,0.030811071395874023,209
FullFeatureMLP,,2,13,0.7424605074198181,0.5829457364341085,0.8661233120764581,26752,347776,0.02419281005859375,209
FullFeatureMLP,,2,14,0.7415031115366204,0.5839753466872111,0.8669946774560572,26752,374528,0.02355360984802246,209
FullFeatureMLP,,2,15,0.7424605074198181,0.5874233128834356,0.8677827913662677,26752,401280,0.025495529174804688,209
FullFeatureMLP,,2,16,0.7438966012446147,0.588144726712856,0.8683489013581089,26752,428032,0.0294187068939209,209
FullFeatureMLP,,2,17,0.7477261847774055,0.5886026541764247,0.8674470104397342,26752,454784,0.022669553756713867,209
FullFeatureMLP,,2,18,0.7477261847774055,0.5879593432369038,0.8680061828091266,26752,481536,0.022296428680419922,209
FullFeatureMLP,,2,19,0.7419818094782192,0.5882352941176471,0.8692022289193404,26752,508288,0.023392438888549805,209
FullFeatureMLP,,2,20,0.742939205361417,0.5891354246365723,0.8696059985458744,26752,535040,0.02631688117980957,209
FullFeatureMLP,,2,21,0.7434179033030158,0.5895865237366003,0.869868240674448,26752,561792,0.022649765014648438,209
FullFeatureMLP,,2,22,0.742939205361417,0.5891354246365723,0.8706320729060868,26752,588544,0.025108814239501953,209
FullFeatureMLP,,2,23,0.7448539971278123,0.5877803557617943,0.8709407971050689,26752,615296,0.0217740535736084,209
FullFeatureMLP,,2,24,0.7443752991862135,0.5904907975460123,0.8717143420081364,26752,642048,0.022243499755859375,209
FullFeatureMLP,,2,25,0.742939205361417,0.5897631779984721,0.8724032479173259,26752,668800,0.026572227478027344,209
FullFeatureMLP,,3,1,0.2809956917185256,0.3640982218458933,0.7508436148898028,26752,26752,0.027416467666625977,209
FullFeatureMLP,,3,2,0.475825753949258,0.43410852713178294,0.8397076208395078,26752,53504,0.023527145385742188,209
FullFeatureMLP,,3,3,0.6553374820488271,0.5275590551181102,0.8514557906947058,26752,80256,0.021913528442382812,209
FullFeatureMLP,,3,4,0.6874102441359502,0.5449477351916376,0.8545902085171804,26752,107008,0.024162769317626953,209
FullFeatureMLP,,3,5,0.7032072762087123,0.5565092989985694,0.8560651470498455,26752,133760,0.02812337875366211,209
FullFeatureMLP,,3,6,0.7075155576831019,0.5588447653429602,0.8571488036763848,26752,160512,0.028417587280273438,209
FullFeatureMLP,,3,7,0.7151747247486836,0.5621780721118469,0.8580062938110857,26752,187264,0.02713942527770996,209
FullFeatureMLP,,3,8,0.7199617041646721,0.5644080416976918,0.8584392014519056,26752,214016,0.02476644515991211,209
FullFeatureMLP,,3,9,0.7252273815222594,0.5690690690690691,0.8588637839457867,26752,240768,0.02224874496459961,209
FullFeatureMLP,,3,10,0.7280995691718526,0.5716440422322775,0.8598600265294682,26752,267520,0.022211313247680664,209
FullFeatureMLP,,3,11,0.7276208712302538,0.5712132629992465,0.8607591423988634,26752,294272,0.021717309951782227,209
FullFeatureMLP,,3,12,0.7333652465294399,0.577710386656558,0.8611781747947851,26752,321024,0.02864384651184082,209
FullFeatureMLP,,3,13,0.7352800382958353,0.5788271134805788,0.8617692602274429,26752,347776,0.029508352279663086,209
FullFeatureMLP,,3,14,0.730014360938248,0.5740181268882175,0.8624949355356123,26752,374528,0.029224157333374023,209
FullFeatureMLP,,3,15,0.7338439444710387,0.5762195121951219,0.8626808638172464,26752,401280,0.030323266983032227,209
FullFeatureMLP,,3,16,0.7333652465294399,0.577710386656558,0.8631137714580661,26752,428032,0.029605627059936523,209
FullFeatureMLP,,3,17,0.7304930588798468,0.5763732129420617,0.8639448986274607,26752,454784,0.026407718658447266,209
FullFeatureMLP,,3,18,0.7386309238870273,0.5825688073394495,0.8641197267131764,26752,481536,0.029029369354248047,209
FullFeatureMLP,,3,19,0.7381522259454284,0.5827612509534706,0.8646150729560377,26752,508288,0.028388023376464844,209
FullFeatureMLP,,3,20,0.7371948300622307,0.5825095057034221,0.8651409447376747,26752,535040,0.026275634765625,209
FullFeatureMLP,,3,21,0.736237434179033,0.5816249050873197,0.8653879240968603,26752,561792,0.023349285125732422,209
FullFeatureMLP,,3,22,0.7400670177118238,0.5851795263559969,0.8657694933315573,26752,588544,0.02818775177001953,209
FullFeatureMLP,,3,23,0.7405457156534226,0.5824345146379045,0.8654850508111469,26752,615296,0.028781652450561523,209
FullFeatureMLP,,3,24,0.736237434179033,0.5828917486752461,0.8663605787642152,26752,642048,0.03084397315979004,209
FullFeatureMLP,,3,25,0.7357587362374342,0.583710407239819,0.8672888326478962,26752,668800,0.03083181381225586,209
FullFeatureMLP,,4,1,0.3379607467687889,0.3850600266785238,0.7025327872036942,26752,26752,0.02600693702697754,209
FullFeatureMLP,,4,2,0.5366203925323121,0.4640088593576966,0.8269340703863424,26752,53504,0.02322983741760254,209
FullFeatureMLP,,4,3,0.6342747726184778,0.51213282247765,0.8454408720313915,26752,80256,0.02525782585144043,209
FullFeatureMLP,,4,4,0.6854954523695548,0.5446985446985447,0.849345365945709,26752,107008,0.022631168365478516,209
FullFeatureMLP,,4,5,0.7060794638583054,0.5601719197707736,0.8524228952641015,26752,133760,0.02194690704345703,209
FullFeatureMLP,,4,6,0.7161321206318813,0.5680990531682447,0.8539436221049301,26752,160512,0.02256298065185547,209
FullFeatureMLP,,4,7,0.7247486835806606,0.5737583395107487,0.8554671239947385,26752,187264,0.0265958309173584,209
FullFeatureMLP,,4,8,0.7228338918142652,0.5707931801334322,0.8569823007376081,26752,214016,0.027863025665283203,209
FullFeatureMLP,,4,9,0.7257060794638583,0.572068707991038,0.8576552501151645,26752,240768,0.023871183395385742,209
FullFeatureMLP,,4,10,0.7285782671134514,0.5740045078888054,0.8584156135355788,26752,267520,0.024090290069580078,209
FullFeatureMLP,,4,11,0.7333652465294399,0.577710386656558,0.8594784572947712,26752,294272,0.02573370933532715,209
FullFeatureMLP,,4,12,0.7348013403542365,0.581570996978852,0.8599807411600815,26752,321024,0.02189040184020996,209
FullFeatureMLP,,4,13,0.7338439444710387,0.5806938159879337,0.860746654678455,26752,347776,0.0256805419921875,209
FullFeatureMLP,,4,14,0.7357587362374342,0.5824508320726173,0.8615084056233593,26752,374528,0.030053377151489258,209
FullFeatureMLP,,4,15,0.736237434179033,0.5828917486752461,0.8620134645376492,26752,401280,0.02947258949279785,209
FullFeatureMLP,,4,16,0.7348013403542365,0.5803030303030303,0.8630527203805146,26752,428032,0.026905298233032227,209
FullFeatureMLP,,4,17,0.7381522259454284,0.5840304182509506,0.8635522291968453,26752,454784,0.028777122497558594,209
FullFeatureMLP,,4,18,0.7328865485878411,0.5798192771084337,0.8642973298478717,26752,481536,0.02803492546081543,209
FullFeatureMLP,,4,19,0.739588319770225,0.5853658536585366,0.8645290464376696,26752,508288,0.028079748153686523,209
FullFeatureMLP,,4,20,0.7415031115366204,0.5871559633027523,0.8647552129295082,26752,535040,0.027923107147216797,209
FullFeatureMLP,,4,21,0.7424605074198181,0.5880551301684533,0.8657126048274753,26752,561792,0.029870271682739258,209
FullFeatureMLP,,4,22,0.7415031115366204,0.5871559633027523,0.8665645448642169,26752,588544,0.029895782470703125,209
FullFeatureMLP,,4,23,0.7386309238870273,0.5851063829787234,0.8674664357825915,26752,615296,0.026455163955688477,209
FullFeatureMLP,,4,24,0.7381522259454284,0.5846621108580107,0.8677050899948385,26752,642048,0.027405261993408203,209
FullFeatureMLP,,4,25,0.7381522259454284,0.5852918877937832,0.8684654534152527,26752,668800,0.02616715431213379,209
